Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Burundi,BDI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,"70,6316523545","69,2607775081","65,3247522486","67,9571987008","65,8679378587","65,6705904401","64,7906643983","63,8440362054","60,7144247256","60,6220317572","62,2498857031","61,3192899294","56,8560901876","57,2461417891","60,1309824147","61,5372363187","58,5247273052","55,1113848841","54,2450378684","53,678579485","55,8787002958","54,3107130991","53,5334646565","52,6186979931","46,7781086313","48,1445988638","57,2215977451","47,7270188935","48,0314478388","47,889930345","48,0596542257","46,4366543243","45,7861174159","46,3602302742","45,4447697544","44,4965293428","44,3435521493","37,3360989703","40,5909531687","40,5322866149","40,4484951902","40,347380683","40,5824006232","39,8273696578","39,2616409483","42,9761667809",
Belgium,BEL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,4404581491","1,4700592538","1,4839752009","1,3903304081","1,1957315994","1,3084794973","1,2294283246","1,1452180253","1,1408806573","1,1372649172","0,9361036544","1,0112197071","0,990615986","0,7906720571","0,7246404629","0,8524694388","0,7187224988","0,8768428121","0,7707214921","0,7156370632","0,7472366535",
Benin,BEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"46,1577230947","46,1937857251","44,7092726752","43,7183697135","45,5281522643","44,6194250282","45,1478198273","42,0810132044","38,8680689998","38,4966628317","36,3278523844","34,3577360137","34,2310223417","33,6239203143","31,5336957738","30,5386665532","33,1965062561","31,8550853763","34,5421439064","34,9928860436","35,4326884671","32,6646523461","32,501199685","33,1576442965","33,3115605275","31,545548886","33,671059016","33,2799507626","34,3800931861","37,8568847933","34,6549453639","35,0437734982","33,9419041359","34,1194607989","32,2939945674","33,0901595922","35,7053003918","35,7819301607","36,5766497897","26,4996203493","25,8042647603","25,3414264036","26,8860438049","25,5945023978","27,7722981541","27,5252747253","28,257339163","27,6154121436","27,1807434232","26,8969709249","25,8318249136","25,6383723407","25,1204199816","24,1249219238","24,2925863045","25,3213957759",
Burkina Faso,BFA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"39,8125265902","39,6227240861","39,4865193718","40,0983148658","40,5412725002","37,1753410921","37,7769941844","34,206485657","32,3555606931","32,7986647515","31,3556487845","31,9975009403","33,18583806","30,8180941672","32,27419656","30,3197603198","30,7915863936","30,3556126581","31,9254469927","30,2692714316","29,4099874056","30,7200049175","28,4145505898","28,2258940556","29,1119505582","35,1886055665","30,8663108158","28,8816950142","29,9315604411","28,8977424796","29,1413895235","31,2274237021","30,1749162241","31,3724549289","35,5221949816","35,8349879885","39,3943100844","36,7705517376","39,567945066","33,6007100119","32,8085072758","37,0483740633","38,5528630622","37,0756945067","34,5206388776","39,0307960203","36,7240031775","32,7480039844","40,2442982593","35,5735298163","35,6168722341","33,8452726096","35,0554915327","35,6136136197","35,6720319835","34,2085702177",
Bangladesh,BGD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"57,4743123753","57,9882359513","57,0185740229","57,1466681734","53,3568366475","52,8186947729","53,9473705792","55,8524783666","53,5557399709","55,412818925","54,5614999911","51,0313112067","59,6099059973","56,638852997","56,636553125","61,9541391335","51,9144569345","48,8980569259","54,2503083025","52,4520120556","31,5543184035","33,5533232642","32,9796274224","32,3960476455","36,3253074568","34,8220183616","34,125274034","34,7687209713","33,5496611208","32,9292951713","32,7528871154","30,3651623042","29,3847720907","26,2515487969","25,6284796533","26,3843264297","24,4715992378","24,4585569555","23,7557758529","23,7920999409","23,7727413382","22,9952829763","21,6684664576","20,9243540019","20,3125391093","19,5998678385","19,0083995786","18,7060942247","18,472236695","17,8687831383","17,8104984542","17,7131672558","17,0939529297","16,2760708087","16,1089980051","15,5074719342",
Bulgaria,BGR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"14,6108118515","17,0400828258","17,1650375759","14,49470005","15,8379269014","11,9237467059","13,1430564093","11,4174208864","10,9234777334","10,6153453964","17,0267185254","16,9419342278","12,9391341002","11,3005487772","13,343259776","14,6991470876","12,8817758821","22,5891978044","15,4110166111","14,7219555624","12,5795498931","12,0572686852","10,910421296","10,4049227617","9,8344895008","8,5103743703","7,2139941089","5,4286724161","6,951372144","4,8922987727","4,7822630694","5,2545496887","5,269397728","5,3351841564","5,2590057201","4,7865923164",
Bahrain,BHR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"0,9843709524","1,0123475727","1,0577764809","1,1535175164","1,1167858359","1,1943776855","1,3687200488","1,3425044176","1,1804611738","1,1351414607","0,9493460765","0,8821397707","0,9098969996","0,8513783051","0,8603419862","0,8629444786",,,,,,,,,,,,,,,"0,2976772281","0,2908502773","0,275737043","0,2747892697","0,2999096686","0,3154660387",
Bahamas,BHS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,"2,3333892899","2,1907216495","2,0840116256","2,0852603248",,"2,3439131402","2,5512106593","3,3189075561","3,1444742207","2,8380037351","3,157496342","3,3447448549","3,1280555412","3,3748748126","2,9927213093","2,6667277105","2,8502929933","2,6201224443","3,1238891531","2,7654737002","2,3427881619","2,1941453114","2,451847517","2,3267347327","2,2931876375","2,0551773625","2,3122064131","2,3370734244","2,2869137805","1,8695542041","1,8843709824","1,7421868168",
Bosnia and Herzegovina,BIH,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,853322847","20,6999985084","25,2131547814","21,3374492697","19,440207009","16,1533557992","10,5830149171","10,7612675843","10,0891533948","8,9635259924","10,7357520675","10,0985326579","10,1411097018","9,7167030399","8,8537530324","8,5348833224","8,2742584713","8,2462538551","7,5051409981","8,2867660786","7,2410524296","7,5633428894",
Belarus,BLR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,5450236967","20,9880382775","23,5723213271","18,2883418988","14,9995036975","17,4604405338","17,0253086061","15,3778381523","13,8722429021","14,6421021355","14,153227356","11,8749373685","11,7752761012","10,2040420623","10,3287437144","9,9069857226","9,9040198077","9,6748739645","10,1381101186","9,740167398","10,5693864932","9,4369403633","9,804845148","8,089765837","8,6264231425","7,7957783772",
Belize,BLZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,"31,361651449","30,7692307692","27,4383078731","26,1316872428","22,5119236884","21,4821482148","20,8344549125","20,3725961538","20,9521384929","22,7462437396","22,2849614154","20,3881987578","19,9805068226","18,2892172594","18,2747371684","17,3391579146","17,4195874981","18,3433849766","18,3441035482","17,9664508076","17,3045054063","17,8418044592","17,3680748326","15,7880943343","15,3386737543","16,8064040274","16,5997426932","15,3873845567","14,749960729","13,3938453622","12,6513011339","12,7904652709","13,2247555761","13,1310722782","15,0041657744","15,4483180375","15,5192486145","14,2535184766",
Bermuda,BMU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,8445014501","0,8425142908","0,7366007828","0,7385882069","0,7062407401","0,7288897025","0,8353990025","0,8624322007","0,8868885598","0,8416308466","0,8955656095","0,7992961093","0,8210716276","0,7699596276","0,774351453","0,8151805073","0,7736235901",,,,
"Bolivia, Plurinational State of",BOL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,"20,7829997355","20,9370187242","20,1894129453","21,034996277","22,0007391894","21,7939246447","21,2915903036","20,8469315928","19,1291551485","18,5872629933","19,0162431378","19,2708009935","17,6261110163","20,6874721855","22,7538044148","20,563700828","18,3286021108","17,7165515297","17,1637241316","16,6677018623","16,7408527361","17,0887972775","16,0268512034","16,3290892726","17,114954444","16,8836135502","16,3774304485","17,2406545209","14,6699884475","15,1059042438","15,0076488745","15,2153629722","14,8987857225","15,4180002286","15,3746559006","14,3780131732","13,8761104546","12,8769620759","13,4690605963","13,8288985779","12,8530667911","12,5142557717","12,916021944","13,2836778601","12,98667883","13,2370699185",
Brazil,BRA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"20,5928142731","19,4966100109","17,3504902146","16,7939143524","17,286117859","18,7099178321","15,6929386167","15,1087599085","14,0502916032","13,2159068289","12,345263135","12,8592594744","12,9946815488","13,3574872189","12,9202344446","12,0988963208","13,0043989484","14,6749858813","11,6112922691","11,0160910308","11,0136677199","10,7356942354","8,9679005844","10,9379065916","11,4608613294","11,5409003318","11,1571893646","10,0097597019","10,1155387648","8,5188768276","8,1","7,7899805855","7,7199975556","7,5599997229","9,8502635749","5,7712503916","5,4541902349","5,3307885456","5,398648212","5,3650105423","5,5232777996","5,6379649811","6,417422576","7,2039692205","6,6734778114","5,4784604223","5,1380722104","5,1800193833","5,4084616008","5,23598111","4,8422555006","5,1112814059","4,9124788393","5,2943685668","5,222681319","5,2147747137",
Barbados,BRB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,4442339969","3,4569096759","3,4360866413","3,2193927585","2,4405578323","3,138768823","3,2674033888","2,6192981096","1,9545751732","2,2878537468","1,955715422","2,0759586447","1,8519613416","1,939016217","1,6105301624","1,5548559196","1,4732963049","1,3264071597","1,3568315326","1,3670345789","1,3605198259","1,3214282141","1,4427046356","1,5544942464","1,4450686735",,
Brunei Darussalam,BRN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,"1,3378182096","1,3355472134","1,1091834703","1,0173180657","1,0871534698","0,9020681964","0,6348544572","0,6938045423","0,8437893814","0,9847487044","1,0658734585","1,2125433742","1,9277202274","1,930734886","2,2161483342","0,9615635959","0,9661416706","1,0220531665","0,9652090976","1,0773334338","1,198708954","1,1615275708","1,1221128518","1,2273435273","1,4102831858","1,2349801206","1,0244134917","1,1345672362","1,093569608","1,2221965194","1,1274534531","0,9465933354","0,7061418429","0,6896551724","0,6358497688","0,9089569735","0,733012306","0,5750332575","0,655379574","0,6846592164","0,861949758","1,1024862189",
Bhutan,BTN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"43,6384498885","41,3960160173","42,1781758827","42,3156193935","42,6818469546","43,4825490937","42,1086419886","36,6226857944","38,3160364146","35,7514416624","35,2782544329","33,8289100152","34,3549663885","32,2270506377","34,8680596084","32,0110367621","31,1638868537","31,2021995325","29,5318158952","27,2718557338","27,3894212803","26,1307566688","26,3404900105","25,1881818249","24,9232769041","23,1832509651","22,1354215121","19,2321239214","18,968732947","18,7489793206","17,4964875074","17,1155221652","16,9773154563","16,9898781574","17,7386534548","17,4259628246",
Botswana,BWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"43,3644894391","41,8705194849","40,4569282529","39,3807756676","38,4304968658","33,8414634146","39,2953929539",,,,,,,,,"29,8781746851","26,8280383258","24,8986095017","20,5962988348","16,4904502046","14,6862951279","14,2719568567","11,6722844406","9,0117812555","7,653078805","6,3861700775","5,6876811445","6,699287967","5,9608229372","4,9666873718","4,853313466","4,8175345568","5,2049291705","5,0092050669","4,0790548369","4,9098277282","3,9477526748","3,8112512033","3,4249722198","3,254359168","3,0498215117","2,8078929309","2,5921038332","2,9729927975","2,5378455291","2,0322830822","2,2549624472","2,4948933492","2,8337971603","3,2100372269","2,7843456152","2,7164276127","2,9318721829","2,5607503423","2,3564039508","2,4080276177",
Central African Republic,CAF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,"46,2643965517","42,1487603306","39,5225464191","39,0776941748","37,8440280174","35,4701068376","37,2469508597","38,4912840409","39,1634980989","39,4932935917","37,7484293673","40,1185988494","40,240763584","39,7366351869","39,0756329885","39,9999962145","39,6736117602","41,6738064485","40,3707406009","42,0269230769","47,5964353451","50,1765857511","47,3053904634","48,9408578088","47,7039374722","49,2762101345","45,9714897394","46,8693887222","46,403049071","45,0448564793","46,5116475625","51,7240048911","54,7792521767","55,6764082887","51,7311781765","52,1021073362","53,4125268178","53,6245724058","56,9245183236","55,7058935013","54,9391365856","55,1812313974","54,284112267","55,7165001312","54,634280705","54,2011641107","54,499838165","53,9394776788","46,4332745864","42,1626855167","42,3627612646",
Canada,CAN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,507223645","1,7027235969","1,4719312016","1,4232866256","1,7138329033","1,7600449229",,,,
Central Europe and the Baltics,CEB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0120612425","7,6346226234","7,5394467814","6,6762187776","5,9604095919","5,4860057268","5,8093187776","5,1518311634","4,919668148","5,3540449655","4,4146391049","4,0858190572","3,715583737","3,6875521305","3,3409242518","3,3941663677","3,9307580217","3,6268001859","3,8349089829","3,6614044925","3,2908871927",
Switzerland,CHE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,2794596979","2,0786160598","1,9161646023","1,7533138772","1,6301893633","1,5274194667","1,3621574796","1,3444542963","1,3022869721","1,207954797","1,2108327141","1,0377693689","1,0247691276","0,9492074632","1,017863912","0,8985630139","0,8517798846","0,838590263","0,8732265347","0,7845001082","0,7290981939","0,7266830177","0,6848612557","0,7203865914","0,7515600874","0,6811011786",
Channel Islands,CHI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"9,4044624174","10,5714950208","8,899172377","8,1258343491","8,5109016913","8,7431693989","9,2664092664","8,6567164179","7,7253218884","6,9117647059","6,9072164948","8,181096108","8,3655083655","6,7041067041","5,7539006234","6,6307668466","8,5452798527","9,9985505512","7,7739200584","7,3807094234","7,2531598517","6,3248884914","5,494167405","5,8630504091","7,5408581876","7,6357548873","8,964973665","9,2246111726","8,8710189846","8,6872627046","8,7085639105","9,9275583463","9,9338004696","9,2224629255","9,4340191629","9,2386346239","6,042556175","5,935907954","6,1217452327","6,2073624167","5,8950675399","5,159719613","5,5190411004","5,2728063801","4,7213432007","4,5927716796","3,8677384638","3,6924036422","3,6291189564","3,5659420719","3,4643595968","3,5832934012","3,21282157","3,3007020693","3,7317190835","3,8782074501",
China,CHN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"23,1752941977","35,7948551489","38,9864050938","39,8542017143","38,0297979454","37,5490196078","37,1790120188","39,8060416899","41,6432544006","37,5191112017","34,798438391","33,6318124466","32,4165491302","32,9257673609","33,4264596669","31,9526237868","32,3596332731","28,9907692308","27,6864109604","30,703572735","29,6342314064","31,3160987074","32,78557338","32,5682206979","31,5394655492","27,9341458858","26,6388465912","26,3211933041","25,2378066454","24,6116055577","26,5841497597","24,0338822845","21,3289451911","19,307491338","19,4742739656","19,5965431962","19,3254481045","17,8952518347","17,159004877","16,0648113387","14,6762917069","13,9834624866","13,301467169","12,3489688696","12,916630108","11,6414841215","10,6257561914","10,2830046593","10,2508954965","9,7861988636","9,530196695","9,4345071312","9,4199428019","9,2951903453","9,0599154624","8,8796476996",
Côte d'Ivoire,CIV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"47,9079229502","46,4068348779","45,9040526835","44,1671041469","39,8013597797","39,6184607038","37,4403808861","34,7597622296","35,5611587136","33,5688041515","31,8667651389","30,8803289634","29,800471639","31,0499011422","25,4668464494","28,2444581613","24,4793521015","24,2658516041","25,8806372128","26,4023858646","25,8802732627","26,5339983531","24,1253133945","21,8819571312","24,1344709783","26,5375789198","28,4615445025","29,1823525734","32,0393218911","32,7164401115","32,4984276684","33,2939429328","34,0096869237","28,2152062734","25,2636305085","24,7276058014","24,6026209275","23,3194326218","24,1770033487","23,202934903","24,9891157137","25,9264522807","27,2700503866","28,7808550211","23,5897597153","22,5932462656","22,6252128835","21,9948063744","22,6770458074","21,2002180835","24,5294275579","26,6908494054","22,5325571861","20,9786259128","21,2189009126","20,2073889572",
Cameroon,CMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,"32,731829089","31,8507941616","31,1333004601","31,5057856985","30,7235108053","31,3639201763","31,0041111581","31,9650417545","30,7928290027","29,5397647551","29,1197122044","27,6101090426","33,6450824839","31,3533545104","30,8236028701","31,2719921607","29,3974206186","28,660056433","24,3113407784","23,7688124197","21,5704773502","22,363663955","24,8156287649","24,6628291099","26,111727646","24,575391407","24,7949817295","27,2718528351","20,5516355676","23,8090284205","23,6349949727","23,5873666083","24,7441989328","25,3339078916","24,3590672122","22,1350627324","22,1697232579","22,1363060695","21,7484642292","20,4162574592","20,5947952173","21,0193577271","22,90321304","23,4306073762","23,478825829","23,3941230421","23,5712514269","23,1813371142","22,8850525704","22,1635663819","22,8180835012",
Congo,COG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"23,6004633237","20,4918008726","19,8047222547","20,9540819812","21,1097078758","19,1358005893","19,1881918819","19,8630170998","19,61414791","17,7068317601","17,8947368421","17,1364090858","16,4251207729","15,7284768212","15,1171043293","14,4768856448","13,4775374376","15,4255319149","16,0363086233","14,3137254902","11,6814678135","7,8825918405","7,8591549296","7,5825825826","6,91704747","7,4474361351","12,089703121","11,9372858842","13,8670698027","12,9345402954","12,8608923885","11,3178092884","11,5275631118","11,2485199316","10,3139378639","10,4525658019","8,986689236","9,1391900863","10,9555690809","8,3557579521","5,3042529989","5,7999316506","6,2615801226","6,2752239394","5,5094063034","4,5441803968","3,9603225647","4,3272984726","3,6769512038","4,505897967","3,8304005988","3,3831175671","3,9257768389","4,3621621442","4,8342817242","7,243487375",
Colombia,COL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,"29,309874074","28,49646051","28,3332149774","28,2622065365","27,5215879891","25,6851586237","24,0536143076","24,5931157551","24,6183798662","24,8750771373","24,3878834313","24,1275054483","25,5746466702","23,5602712326","21,9990810369","19,9111248895","19,8013426802","19,3039280868","19,180119588","17,7998486699","17,4516161926","18,0296294653","18,7166203003","17,373158932","16,6176480146","16,7480927927","17,4222752965","15,7982640585","13,8791042002","16,0759061967","15,2835703462","13,8205654715","13,7090314025","14,2628143001","13,9606768221","8,9495631146","8,9754182527","9,2002397342","9,0397168886","8,6186206384","8,4422113781","8,0859364944","7,8298788749","7,5155433858","7,4662550367","7,098480371","6,8488571383","6,3267062329","6,0810221625","6,3194855851","6,8271814647",
Comoros,COM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"34,011649291","34,1985761115","33,4782598206","34,9703494447","34,6320904165","36,1167289232","37,4071438823","37,974082487","39,4685751803","40,889948463","41,421100567","39,6581933075","39,5100627324","39,1105691928","37,6168375328","40,8918121919","40,8913063145","40,8935226073","40,9294565753","40,9497771983","38,8962039065","40,8915481434","41,0916421151","41,0918703795","41,0884475298","41,2245112495","40,9722222222","40,8316044145","42,563618047","42,5939393939","39,5740297174","38,7869002579","36,8680861187","35,8962688727","34,5263318591","33,5835896485",
Cape Verde,CPV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,"18,5600465042","15,7726481213","12,5801202782","12,0568200363","11,8564890584","12,9896083799","13,6312728726","17,6463441552","17,6967326731","16,2108718696","14,3907045302","13,3930068059","11,7942002453","10,1364260672","12,8589530313","13,6805684818","12,4484810723","11,6806517653","10,9472496429","13,6433699432","12,8717827033","11,4157660193","10,3514712489","10,1436982527","9,8634677192","9,0011873227","8,3187121346","9,175125054","8,5047824173","8,8883421408","8,5005138426","8,2567726604","8,8119789818","8,6659866709","7,9538315258","8,3138975896",
